Word_Unique_ID	Text_ID	Word_Number	Sentence_Number	Word_In_Sentence_Number	FullSentence_DocLevelMarked	FullSentence_DocLevel	FullSentence_SentLevelMarked	FullSentence_SentLevel
QID357	7	12	2	9	Dorothy didn't know. She looked around her anxiously for some familiar *landmark;*	Dorothy didn't know. She looked around her anxiously for some familiar landmark;	She looked around her anxiously for some familiar *landmark;*	She looked around her anxiously for some familiar landmark;
QID358	7	13	2	10	Dorothy didn't know. She looked around her anxiously for some familiar landmark; *but*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but	She looked around her anxiously for some familiar landmark; *but*	She looked around her anxiously for some familiar landmark; but
QID359	7	14	2	11	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but *everything*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything	She looked around her anxiously for some familiar landmark; but *everything*	She looked around her anxiously for some familiar landmark; but everything
QID360	7	15	2	12	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything *was*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was	She looked around her anxiously for some familiar landmark; but everything *was*	She looked around her anxiously for some familiar landmark; but everything was
QID361	7	16	2	13	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was *strange.*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange.	She looked around her anxiously for some familiar landmark; but everything was *strange.*	She looked around her anxiously for some familiar landmark; but everything was strange.
QID362	7	17	3	1	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. *Between*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between	*Between*	Between
QID363	7	18	3	2	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between *the*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the	Between *the*	Between the
QID364	7	19	3	3	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the *branches*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches	Between the *branches*	Between the branches
QID365	7	20	3	4	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches *of*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of	Between the branches *of*	Between the branches of
QID366	7	21	3	5	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of *the*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of the	Between the branches of *the*	Between the branches of the
QID367	7	22	3	6	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of the *many*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of the many	Between the branches of the *many*	Between the branches of the many
QID368	7	23	3	7	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of the many *roads*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of the many roads	Between the branches of the many *roads*	Between the branches of the many roads
QID369	7	24	3	8	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of the many roads *were*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of the many roads were	Between the branches of the many roads *were*	Between the branches of the many roads were
QID370	7	25	3	9	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of the many roads were *green*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of the many roads were green	Between the branches of the many roads were *green*	Between the branches of the many roads were green
QID371	7	26	3	10	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of the many roads were green *meadows*	Dorothy didn't know. She looked around her anxiously for some familiar landmark; but everything was strange. Between the branches of the many roads were green meadows	Between the branches of the many roads were green *meadows*	Between the branches of the many roads were green meadows
